"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-02",,"39","20","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-03",,"32","18","19"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-04",,"47","19","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-05",,"59","27","28"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-06",,"53","28","30"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-07",,"63","26","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-08",,"60","26","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-09",,"64","31","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-10",,"68","31","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-11",,"42","25","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-12",,"25","12","15"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-13",,"23","8","8"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-14",,"37","8","11"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-15",,"33","10","20"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-16",,"34","16","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-17",,"44","21","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-18",,"53","25","32"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-19",,"36","19","21"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-20",,"46","20","25"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-21",,"53","23","49"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-22",,"61","32","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-23",,"65","24","24"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-24",,"31","17","31"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-25",,"52","31","34"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-26",,"62","30","35"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-27",,"63","32","38"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-28",,"47","27","29"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-29",,"30","26","26"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-30",,"36","14","17"
"USW00023062","DENVER CENTRAL PARK, CO US","2020-12-31",,"47","16","21"
