"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-07-25","90","48","82"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-07-26","85","44","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-07-27","84","48","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-07-28","81","44","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-07-29","77","45","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-07-30","82","57","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-07-31","90","44","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-01","94","45","87"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-02","96","46","91"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-03","93","48","85"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-04","104","46","96"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-05","110","48","102"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-06","102","49","86"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-07","95","52","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-08","84","55","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-09","75","56","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-10","74","58","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-11","86","55","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-12","83","48","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-13","84","55","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-14","87","54","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-15","83","54","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-16","76","56","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-17","83","44","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-18","90","45","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-19","84","52","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-20","77","57","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-21","91","58","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-22","90","51","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-23","89","53","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-24","90","54","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-25","90","50","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-26","90","50","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-27","89","52","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-28","92","48","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-29","91","50","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-30","89","47","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-08-31","90","54","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-01","92","51","85"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-02","92","50","86"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-03","92","51","87"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-04","100","53","96"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-05","97","55","92"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-06","92","46","86"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-07","93","45","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-08","93","53","88"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-09","90","53","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-10","86","49","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-11","88","55","85"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-12","89","49","85"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-13","85","46","81"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-14","84","54","76"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-15","85","46","78"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-16","90","45","86"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-17","89","52","82"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-18","83","54","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-19","89","43","87"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-20","95","43","94"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-21","97","43","92"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-22","96","43","92"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-23","104","47","101"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-24","103","53","98"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-25","95","58","86"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-26","86","54","80"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-27","96","45","93"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-28","102","45","96"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-29","96","47","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-09-30","89","43","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-01","79","48","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-02","79","50","75"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-03","92","42","84"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-04","85","49","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-05","89","44","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-06","84","42","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-07","74","38","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-08","74","37","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-09","71","54","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-10","66","40","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-11","73","39","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-12","78","35","74"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-13","88","35","82"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-14","97","39","89"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-15","98","41","91"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-16","98","43","90"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-17","95","43","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-18","84","39","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-19","72","48","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-20","73","41","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-21","71","46","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-22","74","43","67"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-23","74","49","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-24","75","39","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-25","79","33","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-26","81","33","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-27","80","36","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-28","79","35","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-29","80","35","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-30","81","43","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-10-31","84","43","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-01","93","45","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-02","95","42","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-03","81","43","70"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-04","88","48","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-05","80","36","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-06","72","37","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-07","70","41","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-08","72","33","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-09","65","35","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-10","62","49","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-11","60","47","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-12","67","37","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-13","64","47","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-14","64","44","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-15","58","43","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-16","56","44","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-17","65","42","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-18","58","42","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-19","62","46","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-20","64","39","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-21","58","37","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-22","67","42","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-23","66","50","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-24","63","41","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-25","65","49","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-26","60","49","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-27","60","46","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-28","65","36","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-29","56","38","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-11-30","57","43","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-01","64","35","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-02","62","32","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-03","58","42","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-04","58","41","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-05","61","49","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-06","61","47","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-07","57","47","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-08","52","38","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-09","59","31","45"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-10","62","32","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-11","67","29","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-12","59","27","46"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-13","58","31","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-14","57","47","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-15","59","34","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-16","60","32","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-17","59","39","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-18","60","43","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-19","62","34","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-20","60","28","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-21","56","34","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-22","66","38","45"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-23","60","23","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-24","63","22","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-25","59","35","46"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-26","62","23","45"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-27","64","24","47"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-28","72","28","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-29","72","32","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-30","73","33","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1997-12-31","65","38","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-01","62","33","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-02","58","46","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-03","56","45","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-04","55","41","45"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-05","58","30","46"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-06","55","30","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-07","58","43","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-08","58","43","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-09","55","46","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-10","60","48","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-11","56","47","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-12","57","48","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-13","57","39","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-14","53","45","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-15","61","47","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-16","59","51","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-17","69","47","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-18","60","44","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-19","52","39","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-20","54","38","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-21","59","32","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-22","63","33","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-23","58","35","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-24","65","47","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-25","66","38","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-26","58","47","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-27","65","51","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-28","63","45","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-29","62","47","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-30","62","34","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-01-31","62","41","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-01","59","43","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-02","58","48","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-03","59","47","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-04","55","41","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-05","53","46","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-06","57","48","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-07","56","43","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-08","55","42","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-09","60","34","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-10","51","35","46"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-11","63","39","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-12","56","42","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-13","64","46","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-14","57","46","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-15","61","40","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-16","55","35","51"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-17","57","38","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-18","61","34","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-19","54","43","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-20","57","35","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-21","55","40","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-22","56","40","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-23","58","43","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-24","63","35","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-25","60","38","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-26","62","35","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-27","67","44","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-02-28","67","40","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-01","64","35","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-02","71","43","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-03","67","43","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-04","66","32","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-05","61","31","45"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-06","63","30","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-07","57","28","48"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-08","69","41","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-09","76","32","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-10","78","32","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-11","79","35","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-12","73","40","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-13","65","45","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-14","71","39","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-15","74","46","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-16","71","47","66"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-17","67","48","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-18","72","45","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-19","62","47","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-20","60","51","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-21","61","48","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-22","69","43","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-23","62","53","57"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-24","68","50","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-25","66","47","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-26","62","44","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-27","65","42","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-28","57","37","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-29","65","31","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-30","67","29","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-03-31","59","42","49"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-01","63","45","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-02","59","44","52"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-03","52","40","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-04","60","43","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-05","65","40","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-06","60","41","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-07","62","39","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-08","63","32","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-09","64","41","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-10","65","43","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-11","61","44","56"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-12","62","34","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-13","59","39","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-14","56","34","50"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-15","66","31","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-16","71","32","68"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-17","75","33","72"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-18","75","33","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-19","78","36","73"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-20","85","39","83"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-21","91","41","86"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-22","86","45","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-23","60","49","54"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-24","60","46","59"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-25","75","38","71"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-26","84","37","79"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-27","83","41","77"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-28","86","43","82"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-29","83","46","69"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-04-30","69","48","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-01","63","51","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-02","60","55","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-03","72","42","62"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-04","70","53","65"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-05","65","51","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-06","64","49","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-07","65","35","63"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-08","65","49","58"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-09","64","40","60"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-10","71","38","64"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-11","64","39","55"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-12","56","45","53"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-13","63","43","61"
"USC00040673","BEN LOMOND NUMBER 4, CA US","1998-05-14","62","44","62"
