"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-13",,,"0.00","0.0","0.0",,"71","54","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-14",,,"0.00","0.0","0.0",,"58","52","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-15",,,"0.00","0.0","0.0",,"63","52","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-16",,,"0.00","0.0","0.0",,"74","52","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-17",,,"0.00","0.0","0.0",,"72","54","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-18",,,"0.00","0.0","0.0",,"70","56","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-19",,,"0.00","0.0","0.0",,"71","56","58"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-20",,,"0.00","0.0","0.0",,"72","55","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-21",,,"0.00","0.0","0.0",,"75","54","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-22",,,"0.00","0.0","0.0",,"73","54","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-23",,,"0.00","0.0","0.0",,"67","54","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-24",,,"0.00","0.0","0.0",,"68","53","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-25",,,"0.00","0.0","0.0",,"70","55","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-26",,,"0.00","0.0","0.0",,"69","53","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-27",,,"0.00","0.0","0.0",,"68","53","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-28",,,"0.00","0.0","0.0",,"69","54","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-29",,,"0.00","0.0","0.0",,"70","54","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-30",,,"0.00","0.0","0.0",,"70","52","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-08-31",,,"0.00","0.0","0.0",,"74","54","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-01",,,"0.00","0.0","0.0",,"74","53","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-02",,,"0.00","0.0","0.0",,"74","54","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-03",,,"0.00","0.0","0.0",,"70","54","58"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-04",,,"0.00","0.0","0.0",,"71","55","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-05",,,"0.00","0.0","0.0",,"77","54","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-06",,,"0.00","0.0","0.0",,"70","55","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-07",,,"0.00","0.0","0.0",,"67","56","59"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-08",,,"0.00","0.0","0.0",,"66","55","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-09",,,"0.00","0.0","0.0",,"71","56","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-10",,,"0.00","0.0","0.0",,"70","56","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-11",,,"0.00","0.0","0.0",,"68","56","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-12",,,"0.00","0.0","0.0",,"71","53","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-13",,,"0.00","0.0","0.0",,"68","54","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-14",,,"0.00","0.0","0.0",,"68","54","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-15",,,"0.00","0.0","0.0",,"68","53","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-16",,,"0.00","0.0","0.0",,"78","52","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-17",,,"0.00","0.0","0.0",,"73","53","58"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-18",,,"0.00","0.0","0.0",,"77","55","58"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-19",,,"0.00","0.0","0.0",,"71","56","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-20",,,"0.00","0.0","0.0",,"71","57","58"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-21",,,"0.00","0.0","0.0",,"71","53","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-22",,,"0.00","0.0","0.0",,"77","50","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-23",,,"0.00","0.0","0.0",,"86","53","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-24",,,"0.00","0.0","0.0",,"90","57","59"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-25",,,"0.00","0.0","0.0",,"89","56","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-26",,,"0.00","0.0","0.0",,"81","55","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-27",,,"0.00","0.0","0.0",,"70","56","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-28",,,"0.00","0.0","0.0",,"66","55","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-29",,,"0.00","0.0","0.0",,"76","55","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-09-30",,,"0.00","0.0","0.0",,"88","56","60"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-01",,,"0.00","0.0","0.0",,"98","60","60"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-02",,,"0.00","0.0","0.0",,"102","60","68"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-03",,,"0.00","0.0","0.0",,"98","64","63"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-04",,,"0.00","0.0","0.0",,"98","63","67"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-05",,,"0.00","0.0","0.0",,"84","58","58"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-06",,,"0.00","0.0","0.0",,"72","56","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-07",,,"0.00","0.0","0.0",,"79","55","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-08",,,"0.00","0.0","0.0",,"86","55","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-09",,,"0.00","0.0","0.0",,"86","52","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-10",,,"0.00","0.0","0.0",,"75","55","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-11",,,"0.00","0.0","0.0",,"63","55","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-12",,,"0.08","0.0","0.0",,"65","56","63"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-13",,,"0.00","0.0","0.0",,"70","53","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-14",,,"0.07","0.0","0.0",,"65","49","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-15",,,"0.00","0.0","0.0",,"63","46","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-16",,,"0.00","0.0","0.0",,"68","45","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-17",,,"0.00","0.0","0.0",,"67","45","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-18",,,"0.00","0.0","0.0",,"70","46","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-19",,,"0.00","0.0","0.0",,"70","47","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-20",,,"0.00","0.0","0.0",,"75","47","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-21",,,"0.00","0.0","0.0",,"76","48","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-22",,,"0.00","0.0","0.0",,"77","50","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-23",,,"0.00","0.0","0.0",,"79","50","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-24",,,"0.00","0.0","0.0",,"79","50","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-25",,,"0.00","0.0","0.0",,"63","54","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-26",,,"0.00","0.0","0.0",,"59","48","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-27",,,"0.00","0.0","0.0",,"60","47","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-28",,,"0.00","0.0","0.0",,"74","48","58"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-29",,,"0.00","0.0","0.0",,"78","50","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-30",,,"0.00","0.0","0.0",,"80","50","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-10-31",,,"0.00","0.0","0.0",,"76","50","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-01",,,"0.00","0.0","0.0",,"75","50","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-02",,,"0.00","0.0","0.0",,"68","50","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-03",,,"0.00","0.0","0.0",,"75","51","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-04",,,"0.00","0.0","0.0",,"80","53","58"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-05",,,"0.00","0.0","0.0",,"82","52","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-06",,,"0.00","0.0","0.0",,"64","53","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-07",,,"0.00","0.0","0.0",,"70","56","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-08",,,"0.10","0.0","0.0",,"70","47","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-09",,,"0.00","0.0","0.0",,"68","47","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-10",,,"0.00","0.0","0.0",,"68","46","46"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-11",,,"0.00","0.0","0.0",,"63","46","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-12",,,"0.00","0.0","0.0",,"62","37","40"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-13",,,"0.00","0.0","0.0",,"62","39","42"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-14",,,"0.00","0.0","0.0",,"65","40","40"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-15",,,"0.00","0.0","0.0",,"64","40","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-16",,,"0.00","0.0","0.0",,"67","46","46"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-17",,,"0.00","0.0","0.0",,"68","45","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-18",,,"0.00","0.0","0.0",,"70","46","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-19",,,"0.00","0.0","0.0",,"71","47","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-20",,,"0.00","0.0","0.0",,"70","46","46"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-21",,,"0.00","0.0","0.0",,"70","42","43"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-22",,,"0.12","0.0","0.0",,"58","43","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-23",,,"0.12","0.0","0.0",,"61","52","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-24",,,"0.00","0.0","0.0",,"58","43","46"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-25",,,"0.00","0.0","0.0",,"68","43","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-26",,,"0.00","0.0","0.0",,"63","43","44"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-27",,,"0.00","0.0","0.0",,"68","44","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-28",,,"0.00","0.0","0.0",,"70","46","46"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-29",,,"0.00","0.0","0.0",,"69","46","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-11-30",,,"0.01","0.0","0.0",,"59","41","42"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-01",,,"0.05","0.0","0.0",,"63","40","44"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-02",,,"0.00","0.0","0.0",,"59","44","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-03",,,"0.28","0.0","0.0",,"59","53","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-04",,,"0.98","0.0","0.0",,"59","48","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-05",,,"0.03","0.0","0.0",,"55","38","39"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-06",,,"0.00","0.0","0.0",,"56","37","38"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-07",,,"0.00","0.0","0.0",,"56","37","39"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-08",,,"0.00","0.0","0.0",,"57","39","43"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-09",,,"0.00","0.0","0.0",,"58","39","42"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-10",,,"0.00","0.0","0.0",,"66","42","44"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-11",,,"0.00","0.0","0.0",,"63","42","42"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-12",,,"0.00","0.0","0.0",,"62","41","43"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-13",,,"0.00","0.0","0.0",,"61","39","39"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-14",,,"0.00","0.0","0.0",,"62","39","42"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-15",,,"0.00","0.0","0.0",,"66","42","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-16",,,"0.00","0.0","0.0",,"71","47","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-17",,,"0.00","0.0","0.0",,"72","46","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-18",,,"0.00","0.0","0.0",,"69","50","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-19",,,"0.00","0.0","0.0",,"56","50","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-20",,,"0.00","0.0","0.0",,"61","49","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-21",,,"0.00","0.0","0.0",,"66","50","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-22",,,"0.99","0.0","0.0",,"58","53","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-23",,,"0.00","0.0","0.0",,"63","48","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-24",,,"0.00","0.0","0.0",,"61","46","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-25",,,"0.00","0.0","0.0",,"61","47","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-26",,,"0.00","0.0","0.0",,"63","48","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-27",,,"0.00","0.0","0.0",,"67","44","45"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-28",,,"0.00","0.0","0.0",,"63","45","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-29",,,"0.00","0.0","0.0",,"63","46","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-30",,,"0.00","0.0","0.0",,,,
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1980-12-31",,,"0.00","0.0","0.0",,"56","38","39"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-01",,,"0.00","0.0","0.0",,"56","38","39"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-02",,,"0.00","0.0","0.0",,"59","37","37"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-03",,,"0.12","0.0","0.0",,"53","37","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-04",,,"0.04","0.0","0.0",,"58","48","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-05",,,"0.00","0.0","0.0",,"64","46","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-06",,,"0.00","0.0","0.0",,"64","44","45"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-07",,,"0.00","0.0","0.0",,"64","40","40"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-08",,,"0.00","0.0","0.0",,"55","39","43"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-09",,,"0.00","0.0","0.0",,"59","38","39"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-10",,,"0.00","0.0","0.0",,"56","38","41"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-11",,,"0.00","0.0","0.0",,"54","39","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-12",,,"0.00","0.0","0.0",,"59","45","45"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-13",,,"0.00","0.0","0.0",,"57","44","44"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-14",,,"0.00","0.0","0.0",,"67","43","46"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-15",,,"0.00","0.0","0.0",,"68","43","45"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-16",,,"0.05","0.0","0.0",,"62","45","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-17",,,"0.10","0.0","0.0",,"62","52","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-18",,,"0.02","0.0","0.0",,"64","52","53"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-19",,,"0.00","0.0","0.0",,"69","51","57"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-20",,,"0.12","0.0","0.0",,"60","54","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-21",,,"0.05","0.0","0.0",,"64","53","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-22",,,"0.00","0.0","0.0",,"64","54","62"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-23",,,"1.19","0.0","0.0",,"63","48","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-24",,,"0.27","0.0","0.0",,"55","42","43"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-25",,,"0.00","0.0","0.0",,"59","39","40"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-26",,,"0.05","0.0","0.0",,"58","40","45"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-27",,,"1.31","0.0","0.0",,"55","45","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-28",,,"1.64","0.0","0.0",,"56","50","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-29",,,"1.00","0.0","0.0",,"56","44","44"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-30",,,"0.09","0.0","0.0",,"53","39","40"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-01-31",,,"0.00","0.0","0.0",,"56","37","38"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-01",,,"0.00","0.0","0.0",,"59","38","39"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-02",,,"0.00","0.0","0.0",,"60","39","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-03",,,"0.00","0.0","0.0",,"64","40","40"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-04",,,"0.00","0.0","0.0",,"62","40","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-05",,,"0.00","0.0","0.0",,"61","46","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-06",,,"0.00","0.0","0.0",,"61","44","46"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-07",,,"0.00","0.0","0.0",,"60","46","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-08",,,"0.00","0.0","0.0",,"60","45","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-09",,,"0.42","0.0","0.0",,"54","48","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-10",,,"0.00","0.0","0.0",,"65","46","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-11",,,"0.06","0.0","0.0",,"65","48","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-12",,,"0.00","0.0","0.0",,"65","48","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-13",,,"0.03","0.0","0.0",,"70","51","55"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-14",,,"0.43","0.0","0.0",,"66","55","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-15",,,"0.00","0.0","0.0",,"68","48","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-16",,,"0.00","0.0","0.0",,"66","48","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-17",,,"0.00","0.0","0.0",,"68","48","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-18",,,"0.00","0.0","0.0",,"68","50","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-19",,,"0.00","0.0","0.0",,"73","52","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-20",,,"0.00","0.0","0.0",,"63","42","42"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-21",,,"0.00","0.0","0.0",,"66","42","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-22",,,"0.00","0.0","0.0",,"70","48","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-23",,,"0.00","0.0","0.0",,"74","48","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-24",,,"0.14","0.0","0.0",,"64","46","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-25",,,"0.16","0.0","0.0",,"53","42","44"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-26",,,"0.03","0.0","0.0",,"57","43","44"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-27",,,"0.16","0.0","0.0",,"55","43","43"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-02-28",,,"0.02","0.0","0.0",,"64","43","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-01",,,"0.35","0.0","0.0",,"67","48","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-02",,,"0.03","0.0","0.0",,"58","48","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-03",,,"0.00","0.0","0.0",,"62","48","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-04",,,"0.14","0.0","0.0",,"53","48","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-05",,,"0.35","0.0","0.0",,"51","40","40"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-06",,,"0.00","0.0","0.0",,"62","39","42"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-07",,,"0.00","0.0","0.0",,"63","42","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-08",,,"0.00","0.0","0.0",,"69","47","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-09",,,"0.00","0.0","0.0",,"71","46","46"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-10",,,"0.00","0.0","0.0",,"67","46","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-11",,,"0.00","0.0","0.0",,"70","49","51"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-12",,,"0.00","0.0","0.0",,"70","49","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-13",,,"1.11","0.0","0.0",,"56","44","45"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-14",,,"0.00","0.0","0.0",,"60","45","47"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-15",,,"0.13","0.0","0.0",,"61","47","48"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-16",,,"0.80","0.0","0.0",,"52","42","43"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-17",,,"0.00","0.0","0.0",,"65","43","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-18",,,"0.00","0.0","0.0",,"67","48","50"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-19",,,"0.61","0.0","0.0",,"57","48","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-20",,,"0.20","0.0","0.0",,"59","42","44"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-21",,,"0.79","0.0","0.0",,"54","44","49"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-22",,,"0.09","0.0","0.0",,"63","49","52"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-23",,,"0.00","0.0","0.0",,"66","43","44"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-24",,,"0.00","0.0","0.0",,"57","44","56"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-25",,,"0.35","0.0","0.0",,"68","54","54"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-26",,,"0.65","0.0","0.0",,"61","45","46"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-27",,,"0.00","0.0","0.0",,"59","42","43"
"USC00049185","UPPER SAN LEANDRO FILTERS, CA US","1981-03-28",,,"0.00","0.0","0.0",,"68","43","48"
